"Date","Price","Open","High","Low","Change %"
"07/23/2024","1.090","1.130","1.240","1.090","5.83%"
"07/22/2024","1.030","1.030","1.030","1.020","0.00%"
"07/19/2024","1.030","1.050","1.130","1.020","0.00%"
"07/18/2024","1.030","1.030","1.040","0.990","-5.50%"
"07/17/2024","1.090","1.020","1.230","1.020","0.00%"
"07/16/2024","1.090","1.210","1.230","1.090","7.92%"
"07/15/2024","1.010","1.030","1.030","1.000","-9.01%"
"07/12/2024","1.110","1.240","1.260","1.110","0.00%"
"07/11/2024","1.110","1.060","1.150","1.020","-1.77%"
"07/10/2024","1.130","1.230","1.260","1.050","0.00%"
"07/09/2024","1.130","1.230","1.260","1.130","8.65%"
"07/08/2024","1.040","1.030","1.050","1.000","-9.57%"
"07/05/2024","1.150","1.220","1.270","1.130","1.77%"
"07/04/2024","1.130","1.200","1.220","1.120","-1.74%"
"07/03/2024","1.150","1.200","1.240","1.120","1.77%"
"07/02/2024","1.130","1.190","1.230","1.120","0.00%"
"07/01/2024","1.130","1.200","1.230","1.120","13.00%"
"06/28/2024","1.000","1.030","1.170","0.990","-2.91%"
"06/27/2024","1.030","1.040","1.170","1.020","-10.43%"
"06/26/2024","1.150","1.200","1.290","1.050","1.77%"
"06/25/2024","1.130","1.210","1.280","1.130","-1.74%"
"06/24/2024","1.150","1.190","1.220","1.130","1.77%"
"06/21/2024","1.130","1.170","1.220","1.100","-5.83%"
"06/20/2024","1.200","1.210","1.350","1.180","-4.76%"
"06/19/2024","1.260","1.290","1.330","1.240","16.67%"
"06/18/2024","1.080","1.090","1.210","1.010","-2.70%"
"06/17/2024","1.110","1.100","1.130","1.000","-11.90%"
"06/14/2024","1.260","1.310","1.370","1.260","0.00%"
"06/13/2024","1.260","1.160","1.380","1.140","0.00%"
"06/12/2024","1.260","1.190","1.420","1.180","-3.82%"
"06/11/2024","1.310","1.350","1.400","1.300","0.00%"
"06/10/2024","1.310","1.330","1.420","1.310","0.00%"
"06/07/2024","1.310","1.420","1.460","1.310","3.15%"
"06/06/2024","1.270","1.180","1.270","1.170","6.72%"
"06/05/2024","1.190","1.190","1.210","1.160","-11.85%"
"06/04/2024","1.350","1.190","1.440","1.180","10.66%"
"06/03/2024","1.220","1.210","1.350","1.160","0.00%"
"05/31/2024","1.220","1.230","1.280","1.200","-4.69%"
"05/30/2024","1.280","1.250","1.350","1.250","-1.54%"
"05/29/2024","1.300","1.290","1.350","1.260","-0.76%"
"05/28/2024","1.310","1.350","1.350","1.270","0.00%"
"05/27/2024","1.310","1.300","1.550","1.290","0.00%"
"05/24/2024","1.310","1.250","1.350","1.240","3.97%"
"05/23/2024","1.260","1.290","1.350","1.240","-2.33%"
"05/22/2024","1.290","1.270","1.290","1.250","1.57%"
"05/21/2024","1.270","1.270","1.350","1.260","-3.05%"
"05/20/2024","1.310","1.260","1.310","1.260","2.34%"
"05/17/2024","1.280","1.260","1.350","1.230","-2.29%"
"05/16/2024","1.310","1.260","1.350","1.220","0.00%"
"05/15/2024","1.310","1.260","1.350","1.210","2.34%"
"05/14/2024","1.280","1.270","1.360","1.270","-5.19%"
"05/13/2024","1.350","1.280","1.360","1.260","-0.74%"
"05/10/2024","1.360","1.460","1.480","1.360","10.57%"
"05/09/2024","1.230","1.220","1.320","1.210","-6.82%"
"05/08/2024","1.320","1.370","1.370","1.240","-0.75%"
"05/07/2024","1.330","1.250","1.370","1.240","7.26%"
"05/06/2024","1.240","1.350","1.370","1.240","0.00%"
"05/05/2024","1.240","1.240","1.240","1.240","0.00%"
"05/04/2024","1.240","1.240","1.240","1.240","-1.59%"
"05/03/2024","1.260","1.350","1.370","1.240","-5.26%"
"05/02/2024","1.330","1.370","1.370","1.240","0.00%"
"05/01/2024","1.330","1.350","1.350","1.330","0.00%"
"04/30/2024","1.330","1.370","1.470","1.260","-8.90%"
"04/29/2024","1.460","1.430","1.480","1.420","-0.68%"
"04/26/2024","1.470","1.290","1.510","1.290","0.00%"
"04/25/2024","1.470","1.370","1.520","1.300","8.89%"
"04/24/2024","1.350","1.310","1.520","1.270","-8.16%"
"04/23/2024","1.470","1.370","1.520","1.290","10.53%"
"04/22/2024","1.330","1.370","1.370","1.240","-8.90%"
"04/19/2024","1.460","1.370","1.500","1.280","9.77%"
"04/18/2024","1.330","1.370","1.490","1.270","0.00%"
"04/17/2024","1.330","1.370","1.500","1.250","0.00%"
"04/16/2024","1.330","1.380","1.400","1.270","-0.75%"
"04/15/2024","1.340","1.300","1.400","1.270","3.08%"
"04/14/2024","1.300","1.300","1.300","1.300","-2.99%"
"04/13/2024","1.340","1.350","1.370","1.300","2.29%"
"04/12/2024","1.310","1.300","1.400","1.290","-10.88%"
"04/11/2024","1.470","1.320","1.520","1.320","-2.00%"
"04/10/2024","1.500","1.380","1.540","1.270","11.94%"
"04/09/2024","1.340","1.380","1.400","1.280","0.00%"
"04/08/2024","1.340","1.310","1.400","1.300","0.00%"
"04/07/2024","1.340","1.430","1.430","1.340","-11.84%"
"04/05/2024","1.520","1.340","1.550","1.340","16.92%"
"04/04/2024","1.300","1.380","1.520","1.270","0.00%"
"04/03/2024","1.300","1.380","1.400","1.300","-3.70%"
"04/02/2024","1.350","1.330","1.400","1.300","2.27%"
"04/01/2024","1.320","1.400","1.430","1.320","-3.65%"
"03/31/2024","1.370","1.370","1.370","1.370","0.00%"
"03/30/2024","1.370","1.370","1.370","1.370","3.01%"
"03/29/2024","1.330","1.320","1.400","1.320","-2.92%"
"03/28/2024","1.370","1.400","1.400","1.310","0.74%"
"03/27/2024","1.360","1.400","1.550","1.320","0.00%"
"03/26/2024","1.360","1.370","1.420","1.340","0.00%"
"03/25/2024","1.360","1.400","1.490","1.310","-0.73%"
"03/24/2024","1.370","1.360","1.400","1.330","0.00%"
"03/23/2024","1.370","1.360","1.400","1.330","0.00%"
"03/22/2024","1.370","1.360","1.500","1.300","0.74%"
"03/21/2024","1.360","1.510","1.680","1.300","-12.82%"
"03/20/2024","1.560","1.600","1.700","1.470","0.00%"
"03/19/2024","1.560","1.600","1.710","1.510","0.00%"
"03/18/2024","1.560","1.580","1.620","1.530","-0.64%"
"03/17/2024","1.570","1.570","1.570","1.570","0.00%"
"03/16/2024","1.570","1.570","1.570","1.570","-1.87%"
"03/15/2024","1.600","1.570","1.730","1.480","3.90%"
"03/14/2024","1.540","1.580","1.720","1.520","0.65%"
"03/13/2024","1.530","1.520","1.710","1.520","-1.92%"
"03/12/2024","1.560","1.550","1.700","1.500","0.00%"
"03/11/2024","1.560","1.500","1.670","1.480","0.00%"
"03/10/2024","1.560","1.520","1.590","1.520","0.00%"
"03/09/2024","1.560","1.580","1.590","1.520","-2.50%"
"03/08/2024","1.600","1.520","1.680","1.500","0.00%"
"03/07/2024","1.600","1.510","1.670","1.510","6.67%"
"03/06/2024","1.500","1.520","1.700","1.470","-3.85%"
"03/05/2024","1.560","1.520","1.690","1.520","0.00%"
"03/04/2024","1.560","1.550","1.610","1.440","0.00%"
"03/03/2024","1.560","1.600","1.600","1.540","-4.88%"
"03/01/2024","1.640","1.600","1.700","1.460","-1.80%"
"02/29/2024","1.670","1.550","1.720","1.550","15.17%"
"02/28/2024","1.450","1.550","1.660","1.450","-6.45%"
"02/27/2024","1.550","1.500","1.710","1.500","2.65%"
"02/26/2024","1.510","1.520","1.600","1.500","-5.63%"
"02/25/2024","1.600","1.560","1.600","1.530","2.56%"
"02/24/2024","1.560","1.530","1.600","1.530","0.00%"
"02/23/2024","1.560","1.600","1.600","1.520","0.00%"
"02/22/2024","1.560","1.550","1.600","1.510","0.00%"
"02/21/2024","1.560","1.530","1.600","1.530","0.00%"
"02/20/2024","1.560","1.550","1.610","1.540","-1.89%"
"02/19/2024","1.590","1.560","1.610","1.540","1.92%"
"02/18/2024","1.560","1.620","1.620","1.560","-0.64%"
"02/17/2024","1.570","1.570","1.570","1.570","0.64%"
"02/16/2024","1.560","1.600","1.600","1.550","0.00%"
"02/15/2024","1.560","1.630","1.650","1.510","0.00%"
"02/14/2024","1.560","1.630","1.650","1.530","-0.64%"
"02/13/2024","1.570","1.560","1.610","1.510","0.64%"
"02/12/2024","1.560","1.600","1.620","1.540","-0.64%"
"02/11/2024","1.570","1.570","1.570","1.570","-1.87%"
"02/09/2024","1.600","1.560","1.620","1.510","2.56%"
"02/08/2024","1.560","1.610","1.610","1.510","0.00%"
"02/07/2024","1.560","1.610","1.640","1.530","0.00%"
"02/06/2024","1.560","1.530","1.600","1.530","0.00%"
"02/05/2024","1.560","1.500","1.600","1.500","-1.27%"
"02/04/2024","1.580","1.560","1.590","1.520","1.28%"
"02/02/2024","1.560","1.520","1.600","1.520","0.00%"
"02/01/2024","1.560","1.570","1.600","1.510","-0.64%"
"01/31/2024","1.570","1.610","1.640","1.480","0.64%"
"01/30/2024","1.560","1.550","1.610","1.510","0.00%"
"01/29/2024","1.560","1.540","1.620","1.510","0.00%"
"01/28/2024","1.560","1.590","1.600","1.540","-0.64%"
"01/26/2024","1.570","1.540","1.600","1.520","0.00%"
"01/25/2024","1.570","1.560","1.610","1.540","0.64%"
"01/24/2024","1.560","1.520","1.620","1.520","0.00%"
"01/23/2024","1.560","1.600","1.630","1.550","0.00%"
"01/22/2024","1.560","1.600","1.630","1.520","0.00%"
"01/21/2024","1.560","1.590","1.630","1.560","0.00%"
"01/19/2024","1.560","1.590","1.600","1.530","-2.50%"
"01/18/2024","1.600","1.520","1.600","1.520","5.26%"
"01/17/2024","1.520","1.530","1.600","1.520","-1.30%"
"01/16/2024","1.540","1.600","1.630","1.490","-1.28%"
"01/15/2024","1.560","1.580","1.620","1.530","0.00%"
"01/14/2024","1.560","1.600","1.630","1.560","-1.89%"
"01/12/2024","1.590","1.600","1.630","1.530","1.92%"
"01/11/2024","1.560","1.600","1.640","1.510","0.00%"
"01/10/2024","1.560","1.600","1.630","1.560","-4.29%"
"01/09/2024","1.630","1.590","1.650","1.530","4.49%"
"01/08/2024","1.560","1.600","1.600","1.520","0.00%"
"01/07/2024","1.560","1.580","1.580","1.560","1.30%"
"01/05/2024","1.540","1.600","1.600","1.530","0.00%"
"01/04/2024","1.540","1.600","1.600","1.500","1.99%"
"01/03/2024","1.510","1.600","1.600","1.510","-1.95%"
"01/02/2024","1.540","1.600","1.620","1.520","-4.94%"
"01/01/2024","1.620","1.700","1.700","1.620","0.00%"
"12/31/2023","1.620","1.700","1.700","1.620","5.88%"
"12/29/2023","1.530","1.690","1.700","1.520","0.00%"
"12/28/2023","1.530","1.690","1.720","1.520","-2.55%"
"12/27/2023","1.570","1.610","1.610","1.570","0.00%"
"12/24/2023","1.570","1.590","1.590","1.570","-2.48%"
"12/22/2023","1.610","1.610","1.610","1.610","0.00%"
"12/21/2023","1.610","1.700","1.700","1.610","-1.23%"
"12/20/2023","1.630","1.610","1.810","1.530","-1.81%"
"12/19/2023","1.660","1.610","1.690","1.560","-0.60%"
"12/18/2023","1.670","1.610","1.690","1.570","6.37%"
"12/17/2023","1.570","1.650","1.650","1.570","-5.99%"
"12/15/2023","1.670","1.610","1.690","1.570","6.37%"
"12/14/2023","1.570","1.610","1.650","1.570","0.00%"
"12/13/2023","1.570","1.610","1.660","1.570","-3.09%"
"12/12/2023","1.620","1.740","1.820","1.600","1.89%"
"12/11/2023","1.590","1.580","1.700","1.530","1.27%"
"12/08/2023","1.570","1.710","1.710","1.530","2.61%"
"12/07/2023","1.530","1.640","1.710","1.490","-6.13%"
"12/06/2023","1.630","1.610","1.740","1.510","5.84%"
"12/05/2023","1.540","1.600","1.720","1.510","0.65%"
"12/04/2023","1.530","1.590","1.750","1.450","-5.56%"
"12/03/2023","1.620","1.620","1.620","1.620","0.00%"
"12/02/2023","1.620","1.620","1.620","1.620","6.58%"
"12/01/2023","1.520","1.530","1.550","1.510","-1.30%"
"11/30/2023","1.540","1.450","1.660","1.450","6.21%"
"11/29/2023","1.450","1.580","1.580","1.410","-8.23%"
"11/28/2023","1.580","1.530","1.880","1.530","0.00%"
"11/27/2023","1.580","1.550","1.630","1.500","-0.63%"
"11/26/2023","1.590","1.580","1.640","1.580","0.63%"
"11/24/2023","1.580","1.620","1.640","1.580","0.64%"
"11/23/2023","1.570","1.450","1.770","1.450","-0.63%"
"11/22/2023","1.580","1.620","1.630","1.570","0.00%"
"11/21/2023","1.580","1.530","1.640","1.520","0.00%"
"11/20/2023","1.580","1.590","1.640","1.580","-0.63%"
"11/19/2023","1.590","1.450","1.630","1.450","9.66%"
"11/18/2023","1.450","1.500","1.500","1.450","-8.81%"
"11/17/2023","1.590","1.450","1.770","1.450","6.00%"
"11/16/2023","1.500","1.530","1.750","1.500","0.00%"
"11/15/2023","1.500","1.550","1.770","1.500","-5.66%"
"11/14/2023","1.590","1.550","1.760","1.550","0.00%"
"11/13/2023","1.590","1.550","1.790","1.550","-0.62%"
"11/12/2023","1.600","1.590","1.630","1.500","0.63%"
"11/11/2023","1.590","1.550","1.620","1.550","0.00%"
"11/10/2023","1.590","1.550","1.800","1.550","0.00%"
"11/09/2023","1.590","1.550","1.630","1.500","0.00%"
"11/08/2023","1.590","1.550","1.740","1.550","0.00%"
"11/07/2023","1.590","1.550","1.670","1.550","0.00%"
"11/06/2023","1.590","1.550","1.650","1.540","-0.62%"
"11/05/2023","1.600","1.590","1.630","1.550","-0.62%"
"11/04/2023","1.610","1.590","1.620","1.550","1.26%"
"11/03/2023","1.590","1.550","1.730","1.530","6.00%"
"11/02/2023","1.500","1.550","1.720","1.500","-5.66%"
"11/01/2023","1.590","1.550","1.630","1.530","0.00%"
"10/31/2023","1.590","1.720","1.730","1.520","4.61%"
"10/30/2023","1.520","1.550","1.650","1.500","-6.75%"
"10/29/2023","1.630","1.600","1.690","1.500","8.67%"
"10/28/2023","1.500","1.600","1.600","1.500","0.00%"
"10/27/2023","1.500","1.550","1.680","1.500","-10.18%"
"10/26/2023","1.670","1.550","1.670","1.550","0.60%"
"10/25/2023","1.660","1.550","1.780","1.550","10.67%"
"10/24/2023","1.500","1.550","1.680","1.500","0.00%"
"10/23/2023","1.500","1.550","1.650","1.500","0.00%"
"10/22/2023","1.500","1.600","1.670","1.500","-6.25%"
"10/21/2023","1.600","1.670","1.680","1.600","-3.03%"
"10/20/2023","1.650","1.550","1.790","1.550","3.12%"
"10/19/2023","1.600","1.550","1.760","1.550","0.00%"
"10/18/2023","1.600","1.640","1.780","1.500","-6.98%"
"10/17/2023","1.720","1.550","1.790","1.550","7.50%"
"10/16/2023","1.600","1.550","1.780","1.500","0.00%"
"10/15/2023","1.600","1.500","1.630","1.500","6.67%"
"10/14/2023","1.500","1.550","1.550","1.500","0.00%"
"10/13/2023","1.500","1.550","1.740","1.500","-6.25%"
"10/12/2023","1.600","1.550","1.690","1.530","0.00%"
"10/11/2023","1.600","1.550","1.640","1.550","0.00%"
"10/10/2023","1.600","1.550","1.750","1.530","0.63%"
"10/09/2023","1.590","1.550","1.740","1.510","6.00%"
"10/08/2023","1.500","1.620","1.620","1.500","-3.23%"
"10/07/2023","1.550","1.550","1.550","1.550","3.33%"
"10/06/2023","1.500","1.550","1.840","1.500","-5.66%"
"10/05/2023","1.590","1.550","1.790","1.550","0.00%"
"10/04/2023","1.590","1.550","1.670","1.550","-0.62%"
"10/03/2023","1.600","1.550","1.680","1.510","0.63%"
"10/02/2023","1.590","1.680","1.760","1.550","0.00%"
"10/01/2023","1.590","1.650","1.690","1.590","-3.64%"
"09/30/2023","1.650","1.650","1.650","1.650","3.77%"
"09/29/2023","1.590","1.550","1.750","1.550","0.00%"
"09/28/2023","1.590","1.740","1.740","1.520","-8.62%"
"09/27/2023","1.740","1.500","1.810","1.500","8.07%"
"09/26/2023","1.610","1.660","1.690","1.500","-1.23%"
"09/25/2023","1.630","1.680","1.730","1.600","0.00%"
"09/24/2023","1.630","1.700","1.710","1.630","0.62%"
"09/23/2023","1.620","1.610","1.620","1.610","8.00%"
"09/22/2023","1.500","1.660","1.720","1.490","0.00%"
"09/21/2023","1.500","1.690","1.700","1.480","-9.09%"
"09/20/2023","1.650","1.690","1.720","1.600","0.00%"
"09/19/2023","1.650","1.680","1.720","1.620","0.00%"
"09/18/2023","1.650","1.660","1.700","1.560","1.23%"
"09/17/2023","1.630","1.650","1.650","1.630","0.00%"
"09/16/2023","1.630","1.640","1.650","1.630","-1.21%"
"09/15/2023","1.650","1.660","1.660","1.580","0.61%"
"09/14/2023","1.640","1.650","1.660","1.550","-0.61%"
"09/13/2023","1.650","1.750","1.750","1.600","-4.62%"
"09/12/2023","1.730","1.650","1.870","1.550","4.85%"
"09/11/2023","1.650","1.740","1.820","1.530","2.48%"
"09/10/2023","1.610","1.650","1.650","1.610","-1.23%"
"09/09/2023","1.630","1.610","1.650","1.610","1.24%"
"09/08/2023","1.610","1.650","1.650","1.550","0.00%"
"09/07/2023","1.610","1.650","1.770","1.540","4.55%"
"09/06/2023","1.540","1.510","1.650","1.500","-0.65%"
"09/05/2023","1.550","1.650","1.760","1.550","-3.73%"
"09/04/2023","1.610","1.670","1.920","1.610","0.00%"
"09/03/2023","1.610","1.670","1.670","1.610","-6.94%"
"09/01/2023","1.730","1.650","1.750","1.630","3.59%"
"08/31/2023","1.670","1.650","1.780","1.650","-2.34%"
"08/30/2023","1.710","1.650","1.770","1.500","6.21%"
"08/29/2023","1.610","1.650","1.790","1.610","0.00%"
"08/28/2023","1.610","1.650","1.670","1.610","0.00%"
"08/27/2023","1.610","1.550","1.610","1.550","0.00%"
"08/26/2023","1.610","1.670","1.670","1.610","0.00%"
"08/25/2023","1.610","1.650","1.790","1.610","0.00%"
"08/24/2023","1.610","1.650","1.780","1.610","0.00%"
"08/23/2023","1.610","1.650","1.770","1.610","-8.00%"
"08/22/2023","1.750","1.650","1.790","1.650","8.70%"
"08/21/2023","1.610","1.650","1.670","1.600","0.62%"
"08/20/2023","1.600","1.580","1.600","1.550","10.34%"
"08/19/2023","1.450","1.450","1.450","1.450","-2.68%"
"08/18/2023","1.490","1.450","1.490","1.450","-4.49%"
"08/17/2023","1.560","1.640","1.740","1.550","0.65%"
"08/16/2023","1.550","1.640","1.730","1.550","-3.13%"
"08/15/2023","1.600","1.610","1.750","1.550","0.00%"
