"Date","Price","Open","High","Low","Change %"
"05/19/2023","1.480","1.450","1.610","1.450","2.07%"
"05/18/2023","1.450","1.450","1.600","1.450","-1.36%"
"05/17/2023","1.470","1.500","1.600","1.450","-2.00%"
"05/16/2023","1.500","1.450","1.580","1.440","2.74%"
"05/15/2023","1.460","1.450","1.580","1.420","0.00%"
"05/14/2023","1.460","1.520","1.520","1.450","0.69%"
"05/13/2023","1.450","1.520","1.520","1.450","-0.68%"
"05/12/2023","1.460","1.450","1.610","1.430","-2.67%"
"05/11/2023","1.500","1.450","1.550","1.440","3.45%"
"05/10/2023","1.450","1.450","1.580","1.430","-3.33%"
"05/09/2023","1.500","1.450","1.570","1.410","2.74%"
"05/08/2023","1.460","1.550","1.570","1.400","-1.35%"
"05/07/2023","1.480","1.560","1.560","1.480","-4.52%"
"05/06/2023","1.550","1.450","1.550","1.450","4.73%"
"05/05/2023","1.480","1.450","1.580","1.370","-1.99%"
"05/04/2023","1.510","1.450","1.560","1.420","2.03%"
"05/03/2023","1.480","1.450","1.560","1.420","0.00%"
"05/02/2023","1.480","1.450","1.600","1.440","-0.67%"
"05/01/2023","1.490","1.450","1.570","1.450","2.76%"
"04/30/2023","1.450","1.560","1.560","1.450","-4.61%"
"04/29/2023","1.520","1.450","1.520","1.450","2.01%"
"04/28/2023","1.490","1.450","1.630","1.450","1.36%"
"04/27/2023","1.470","1.480","1.600","1.440","0.68%"
"04/26/2023","1.460","1.450","1.610","1.420","0.00%"
"04/25/2023","1.460","1.450","1.600","1.450","0.69%"
"04/24/2023","1.450","1.450","1.600","1.430","-0.68%"
"04/23/2023","1.460","1.500","1.500","1.450","0.69%"
"04/22/2023","1.450","1.450","1.450","1.450","-0.68%"
"04/21/2023","1.460","1.450","1.600","1.410","0.00%"
"04/20/2023","1.460","1.450","1.600","1.430","0.00%"
"04/19/2023","1.460","1.450","1.600","1.410","-0.68%"
"04/18/2023","1.470","1.500","1.610","1.450","0.00%"
"04/17/2023","1.470","1.500","1.560","1.420","-2.00%"
"04/16/2023","1.500","1.480","1.500","1.460","0.00%"
"04/15/2023","1.500","1.500","1.500","1.500","2.74%"
"04/14/2023","1.460","1.500","1.520","1.400","0.00%"
"04/13/2023","1.460","1.500","1.580","1.370","0.00%"
"04/12/2023","1.460","1.500","1.550","1.350","0.00%"
"04/11/2023","1.460","1.500","1.520","1.350","0.00%"
"04/10/2023","1.460","1.500","1.520","1.460","0.00%"
"04/09/2023","1.460","1.480","1.520","1.460","-2.67%"
"04/08/2023","1.500","1.500","1.500","1.500","-1.32%"
"04/07/2023","1.520","1.500","1.520","1.460","4.11%"
"04/06/2023","1.460","1.500","1.520","1.320","0.00%"
"04/05/2023","1.460","1.400","1.530","1.320","0.00%"
"04/04/2023","1.460","1.400","1.500","1.360","0.00%"
"04/03/2023","1.460","1.500","1.500","1.350","4.29%"
"04/02/2023","1.400","1.460","1.460","1.400","-4.11%"
"04/01/2023","1.460","1.400","1.460","1.400","0.00%"
"03/31/2023","1.460","1.540","1.560","1.380","0.00%"
"03/30/2023","1.460","1.480","1.570","1.380","1.39%"
"03/29/2023","1.440","1.480","1.550","1.350","0.00%"
"03/28/2023","1.440","1.480","1.500","1.350","0.70%"
"03/27/2023","1.430","1.440","1.500","1.330","-2.05%"
"03/26/2023","1.460","1.460","1.460","1.460","0.00%"
"03/24/2023","1.460","1.500","1.590","1.290","0.00%"
"03/23/2023","1.460","1.370","1.520","1.330","9.77%"
"03/22/2023","1.330","1.220","1.470","1.190","11.76%"
"03/21/2023","1.190","1.180","1.310","1.130","3.48%"
"03/20/2023","1.150","1.230","1.350","1.000","-4.96%"
"03/19/2023","1.210","1.210","1.210","1.210","0.00%"
"03/18/2023","1.210","1.210","1.210","1.210","0.00%"
"03/17/2023","1.210","1.140","1.330","1.140","6.14%"
"03/16/2023","1.140","1.210","1.260","1.000","-2.56%"
"03/15/2023","1.170","1.270","1.410","1.020","-4.88%"
"03/14/2023","1.230","1.300","1.380","1.040","-5.38%"
"03/13/2023","1.300","1.540","1.720","1.120","-15.58%"
"03/12/2023","1.540","1.500","1.560","1.500","2.67%"
"03/11/2023","1.500","1.500","1.500","1.500","-2.60%"
"03/10/2023","1.540","1.630","1.690","1.500","-1.28%"
"03/09/2023","1.560","1.630","1.700","1.510","1.30%"
"03/08/2023","1.540","1.400","1.620","1.400","3.36%"
"03/07/2023","1.490","1.480","1.650","1.450","1.36%"
"03/06/2023","1.470","1.150","1.620","1.150","1.38%"
"03/05/2023","1.450","1.380","1.450","1.380","5.07%"
"03/04/2023","1.380","1.450","1.460","1.380","-2.13%"
"03/03/2023","1.410","1.400","1.550","1.330","0.00%"
"03/02/2023","1.410","1.400","1.540","1.290","13.71%"
"03/01/2023","1.240","1.370","1.460","1.240","0.00%"
"02/28/2023","1.240","1.150","1.430","1.150","-5.34%"
"02/27/2023","1.310","1.390","1.450","1.210","5.65%"
"02/26/2023","1.240","1.310","1.390","1.240","-5.34%"
"02/25/2023","1.310","1.240","1.310","1.240","0.00%"
"02/24/2023","1.310","1.370","1.440","1.200","0.00%"
"02/23/2023","1.310","1.320","1.420","1.240","2.34%"
"02/22/2023","1.280","1.320","1.420","1.240","0.00%"
"02/21/2023","1.280","1.340","1.450","1.200","-1.54%"
"02/20/2023","1.300","1.380","1.380","1.300","0.00%"
"02/19/2023","1.300","1.310","1.310","1.300","-2.99%"
"02/18/2023","1.340","1.340","1.340","1.340","0.00%"
"02/17/2023","1.340","1.350","1.390","1.280","3.08%"
"02/16/2023","1.300","1.150","1.350","1.130","9.24%"
"02/15/2023","1.190","1.150","1.380","1.150","0.00%"
"02/14/2023","1.190","1.150","1.360","1.150","0.85%"
"02/13/2023","1.180","1.150","1.320","1.120","0.85%"
"02/12/2023","1.170","1.200","1.270","1.170","-8.59%"
"02/10/2023","1.280","1.150","1.350","1.110","9.40%"
"02/09/2023","1.170","1.150","1.340","1.090","-2.50%"
"02/08/2023","1.200","1.150","1.350","1.090","2.56%"
"02/07/2023","1.170","1.150","1.340","1.100","0.00%"
"02/06/2023","1.170","1.150","1.270","1.060","-1.68%"
"02/05/2023","1.190","1.130","1.190","1.130","2.59%"
"02/04/2023","1.160","1.130","1.160","1.130","2.65%"
"02/03/2023","1.130","1.150","1.300","1.050","0.00%"
"02/02/2023","1.130","1.100","1.290","1.100","0.00%"
"02/01/2023","1.130","1.160","1.260","1.020","1.80%"
"01/31/2023","1.110","1.100","1.290","1.100","-3.48%"
"01/30/2023","1.150","1.100","1.260","1.100","4.55%"
"01/29/2023","1.100","1.100","1.100","1.100","-1.79%"
"01/28/2023","1.120","1.100","1.160","1.100","0.90%"
"01/27/2023","1.110","1.100","1.270","1.100","0.00%"
"01/26/2023","1.110","1.050","1.230","1.040","0.00%"
"01/25/2023","1.110","1.050","1.270","1.050","0.00%"
"01/24/2023","1.110","1.050","1.300","1.020","2.78%"
"01/23/2023","1.080","1.050","1.270","1.050","-2.70%"
"01/22/2023","1.110","1.060","1.110","1.060","4.72%"
"01/21/2023","1.060","1.060","1.060","1.060","0.00%"
"01/20/2023","1.060","1.050","1.220","1.050","0.00%"
"01/19/2023","1.060","1.050","1.210","1.040","1.92%"
"01/18/2023","1.040","1.050","1.200","0.940","-1.89%"
"01/17/2023","1.060","1.050","1.210","0.960","0.00%"
"01/16/2023","1.060","1.050","1.210","1.040","0.95%"
"01/15/2023","1.050","1.040","1.050","1.010","0.96%"
"01/14/2023","1.040","1.010","1.100","1.010","-1.89%"
"01/13/2023","1.060","1.050","1.220","1.010","0.00%"
"01/12/2023","1.060","1.050","1.240","0.960","0.95%"
"01/11/2023","1.050","1.050","1.200","0.970","-4.55%"
"01/10/2023","1.100","1.050","1.190","0.960","1.85%"
"01/09/2023","1.080","1.050","1.220","0.990","0.00%"
"01/08/2023","1.080","1.050","1.080","1.050","2.86%"
"01/07/2023","1.050","1.050","1.050","1.050","-2.78%"
"01/06/2023","1.080","1.050","1.200","0.990","0.00%"
"01/05/2023","1.080","1.050","1.200","0.980","3.85%"
"01/04/2023","1.040","1.050","1.200","1.040","-1.89%"
"01/03/2023","1.060","1.100","1.240","0.980","0.00%"
"01/02/2023","1.060","1.100","1.230","1.060","0.00%"
"01/01/2023","1.060","1.060","1.060","1.060","0.00%"
"12/30/2022","1.060","1.120","1.180","0.990","-1.85%"
"12/29/2022","1.080","1.120","1.270","1.020","-0.92%"
"12/28/2022","1.090","1.080","1.310","1.040","4.81%"
"12/27/2022","1.040","1.100","1.150","1.000","-1.89%"
"12/26/2022","1.060","1.080","1.080","1.000","6.00%"
"12/25/2022","1.000","1.000","1.000","1.000","-5.66%"
"12/24/2022","1.060","1.000","1.070","1.000","0.00%"
"12/23/2022","1.060","1.000","1.160","0.960","10.42%"
"12/22/2022","0.960","1.000","1.150","0.960","0.00%"
"12/21/2022","0.960","1.000","1.080","0.950","0.00%"
"12/20/2022","0.960","1.000","1.000","0.860","-1.03%"
"12/19/2022","0.970","1.030","1.160","0.880","-1.02%"
"12/18/2022","0.980","0.940","0.980","0.940","16.67%"
"12/16/2022","0.840","1.030","1.050","0.790","-15.15%"
"12/15/2022","0.990","0.700","1.030","0.700","30.26%"
"12/14/2022","0.760","0.700","0.810","0.650","-1.30%"
"12/13/2022","0.770","0.700","0.930","0.700","0.00%"
"12/12/2022","0.770","0.700","0.880","0.700","10.00%"
"12/11/2022","0.700","0.750","0.750","0.700","-4.11%"
"12/10/2022","0.730","0.710","0.760","0.710","2.82%"
"12/09/2022","0.710","0.710","0.850","0.670","0.00%"
"12/08/2022","0.710","0.700","0.800","0.620","4.41%"
"12/07/2022","0.680","0.710","0.760","0.660","0.00%"
"12/06/2022","0.680","0.720","0.780","0.680","0.00%"
"12/05/2022","0.680","0.700","0.810","0.660","3.03%"
"12/04/2022","0.660","0.660","0.660","0.660","0.00%"
"12/03/2022","0.660","0.660","0.660","0.660","0.00%"
"12/02/2022","0.660","0.550","0.810","0.550","0.00%"
"12/01/2022","0.660","0.550","0.750","0.550","0.00%"
"11/30/2022","0.660","0.720","0.820","0.610","-2.94%"
"11/29/2022","0.680","0.700","0.820","0.650","0.00%"
"11/28/2022","0.680","0.720","0.790","0.590","0.00%"
"11/27/2022","0.680","0.680","0.680","0.680","-2.86%"
"11/25/2022","0.700","0.710","0.780","0.580","4.48%"
"11/24/2022","0.670","0.700","0.720","0.560","1.52%"
"11/23/2022","0.660","0.550","0.720","0.550","-2.94%"
"11/22/2022","0.680","0.550","0.720","0.550","3.03%"
"11/21/2022","0.660","0.550","0.720","0.550","3.13%"
"11/20/2022","0.640","0.640","0.640","0.640","0.00%"
"11/19/2022","0.640","0.650","0.650","0.640","0.00%"
"11/18/2022","0.640","0.710","0.820","0.600","-4.48%"
"11/17/2022","0.670","0.550","0.710","0.550","0.00%"
"11/16/2022","0.670","0.550","0.720","0.550","9.84%"
"11/15/2022","0.610","0.550","0.780","0.510","12.96%"
"11/14/2022","0.540","0.550","0.720","0.540","-1.82%"
"11/12/2022","0.550","0.550","0.550","0.550","0.00%"
"11/11/2022","0.550","0.550","0.760","0.530","0.00%"
"11/10/2022","0.550","0.600","0.750","0.480","-8.33%"
"11/09/2022","0.600","0.600","0.630","0.400","20.00%"
"11/08/2022","0.500","0.600","0.620","0.430","0.00%"
"11/07/2022","0.500","0.600","0.670","0.480","0.00%"
"11/06/2022","0.500","0.590","0.600","0.500","0.00%"
"11/05/2022","0.500","0.590","0.600","0.500","0.00%"
"11/04/2022","0.500","0.600","0.670","0.480","-9.09%"
"11/03/2022","0.550","0.600","0.750","0.550","0.00%"
"11/02/2022","0.550","0.600","0.720","0.490","0.00%"
"11/01/2022","0.550","0.600","0.670","0.550","-8.33%"
"10/31/2022","0.600","0.550","0.720","0.490","0.00%"
"10/30/2022","0.600","0.620","0.620","0.600","9.09%"
"10/28/2022","0.550","0.680","0.720","0.470","-15.38%"
"10/27/2022","0.650","0.680","0.720","0.510","0.00%"
"10/26/2022","0.650","0.680","0.720","0.530","0.00%"
"10/25/2022","0.650","0.680","0.780","0.640","0.00%"
"10/24/2022","0.650","0.670","0.780","0.540","0.00%"
"10/23/2022","0.650","0.670","0.670","0.650","0.00%"
"10/22/2022","0.650","0.650","0.650","0.650","0.00%"
"10/21/2022","0.650","0.680","0.810","0.570","-4.41%"
"10/20/2022","0.680","0.680","0.820","0.630","4.62%"
"10/19/2022","0.650","0.680","0.790","0.650","0.00%"
"10/18/2022","0.650","0.680","0.740","0.640","0.00%"
"10/17/2022","0.650","0.680","0.770","0.640","0.00%"
"10/16/2022","0.650","0.670","0.680","0.650","0.00%"
"10/15/2022","0.650","0.670","0.680","0.650","0.00%"
"10/14/2022","0.650","0.680","0.750","0.640","0.00%"
"10/13/2022","0.650","0.680","0.760","0.630","0.00%"
"10/12/2022","0.650","0.680","0.710","0.640","-7.14%"
"10/11/2022","0.700","0.650","0.830","0.650","0.00%"
"10/10/2022","0.700","0.680","0.800","0.550","2.94%"
"10/09/2022","0.680","0.620","0.680","0.620","0.00%"
"10/08/2022","0.680","0.620","0.680","0.620","0.00%"
"10/07/2022","0.680","0.680","0.680","0.580","17.24%"
"10/06/2022","0.580","0.680","0.680","0.540","0.00%"
"10/05/2022","0.580","0.680","0.740","0.560","-14.71%"
"10/04/2022","0.680","0.800","0.800","0.610","-20.00%"
"10/03/2022","0.850","0.680","0.850","0.680","25.00%"
"10/02/2022","0.680","0.800","0.800","0.680","0.00%"
"10/01/2022","0.680","0.800","0.800","0.680","-15.00%"
"09/30/2022","0.800","0.680","0.900","0.680","11.11%"
"09/29/2022","0.720","0.680","0.910","0.660","-6.49%"
"09/28/2022","0.770","0.820","0.870","0.680","-6.10%"
"09/27/2022","0.820","0.680","0.900","0.680","0.00%"
"09/26/2022","0.820","0.680","0.960","0.680","-1.20%"
"09/23/2022","0.830","0.850","0.850","0.820","-3.49%"
"09/22/2022","0.860","0.940","1.060","0.790","-18.10%"
"09/21/2022","1.050","0.940","1.120","0.940","11.70%"
"09/20/2022","0.940","0.920","1.110","0.920","3.30%"
"09/19/2022","0.910","0.950","1.080","0.910","-9.00%"
"09/16/2022","1.000","0.880","1.100","0.880","-3.85%"
"09/15/2022","1.040","0.850","1.080","0.850","22.35%"
"09/14/2022","0.850","0.790","0.870","0.770","7.59%"
"09/13/2022","0.790","0.760","0.790","0.750","3.95%"
"09/12/2022","0.760","0.850","0.980","0.750","-7.32%"
"09/11/2022","0.820","0.820","0.820","0.820","0.00%"
"09/10/2022","0.820","0.820","0.820","0.820","0.00%"
"09/09/2022","0.820","0.700","0.950","0.700","3.80%"
"09/08/2022","0.790","0.700","0.880","0.570","-1.25%"
"09/07/2022","0.800","0.490","0.800","0.490","31.15%"
"09/06/2022","0.610","0.480","0.720","0.420","27.08%"
"09/05/2022","0.480","0.590","0.670","0.470","0.00%"
"09/04/2022","0.480","0.610","0.610","0.480","0.00%"
"09/03/2022","0.480","0.610","0.610","0.480","-17.24%"
"09/02/2022","0.580","0.480","0.650","0.450","9.43%"
"09/01/2022","0.530","0.450","0.540","0.420","51.43%"
"08/31/2022","0.350","0.480","0.540","0.350","-22.22%"
"08/30/2022","0.450","0.480","0.540","0.370","4.65%"
"08/29/2022","0.430","0.280","0.480","0.210","86.96%"
"08/28/2022","0.230","0.280","0.340","0.230","0.00%"
"08/27/2022","0.230","0.340","0.340","0.230","0.00%"
"08/26/2022","0.230","0.340","0.430","0.200","0.00%"
"08/25/2022","0.230","0.280","0.350","0.210","0.00%"
"08/24/2022","0.230","0.240","0.360","0.210","0.00%"
"08/23/2022","0.230","0.250","0.380","0.210","0.00%"
"08/22/2022","0.230","0.350","0.350","0.210","0.00%"
"08/21/2022","0.230","0.260","0.310","0.230","0.00%"
"08/20/2022","0.230","0.310","0.310","0.230","-25.81%"
"08/19/2022","0.310","0.260","0.350","0.200","34.78%"
"08/18/2022","0.230","0.260","0.360","0.210","0.00%"
"08/17/2022","0.230","0.260","0.350","0.210","0.00%"
"08/16/2022","0.230","0.280","0.390","0.220","-17.86%"
"08/15/2022","0.280","0.300","0.380","0.250","0.00%"
"08/14/2022","0.280","0.250","0.310","0.250","0.00%"
"08/13/2022","0.280","0.310","0.310","0.250","0.00%"
"08/12/2022","0.280","0.340","0.360","0.230","0.00%"
"08/11/2022","0.280","0.250","0.360","0.220","0.00%"
"08/10/2022","0.280","0.340","0.340","0.200","0.00%"
"08/09/2022","0.280","0.290","0.340","0.170","0.00%"
"08/08/2022","0.280","0.370","0.370","0.190","0.00%"
"08/07/2022","0.280","0.270","0.360","0.270","0.00%"
"08/06/2022","0.280","0.360","0.360","0.280","0.00%"
"08/05/2022","0.280","0.270","0.360","0.190","0.00%"
"08/04/2022","0.280","0.220","0.340","0.200","40.00%"
"08/03/2022","0.200","0.280","0.320","0.180","-28.57%"
"08/02/2022","0.280","0.340","0.350","0.180","-17.65%"
"08/01/2022","0.340","0.280","0.350","0.170","21.43%"
"07/31/2022","0.280","0.180","0.310","0.180","0.00%"
"07/30/2022","0.280","0.280","0.280","0.280","0.00%"
"07/29/2022","0.280","0.180","0.290","0.140","47.37%"
"07/28/2022","0.190","0.180","0.270","0.110","-9.52%"
"07/27/2022","0.210","0.150","0.310","0.140","0.00%"
"07/26/2022","0.210","0.150","0.300","0.150","0.00%"
"07/25/2022","0.210","0.100","0.300","0.010","0.00%"
"07/24/2022","0.210","0.210","0.210","0.210","0.00%"
"07/23/2022","0.210","0.100","0.210","0.100","0.00%"
"07/22/2022","0.210","0.100","0.210","0.090","0.00%"
"07/21/2022","0.210","0.100","0.370","0.100","0.00%"
"07/20/2022","0.210","0.050","0.310","0.050","425.00%"
"07/19/2022","0.040","0.050","0.170","0.040","-75.00%"
"07/18/2022","0.160","0.050","0.220","0.050","220.00%"
"07/17/2022","0.050","0.050","0.050","0.050","0.00%"
"07/16/2022","0.050","0.050","0.050","0.050","0.00%"
"07/15/2022","0.050","0.020","0.260","0.020","150.00%"
"07/14/2022","0.020","-0.030","0.200","-0.050","0.00%"
"07/13/2022","0.020","-0.040","0.140","-0.050","0.00%"
"07/12/2022","0.020","-0.150","0.130","-0.150","-200.00%"
"07/11/2022","-0.020","-0.060","-0.020","-0.150","-86.67%"
"07/10/2022","-0.150","-0.020","-0.020","-0.150","650.00%"
"07/09/2022","-0.020","-0.060","-0.020","-0.060","0.00%"
"07/08/2022","-0.020","-0.080","0.050","-0.150","0.00%"
"07/07/2022","-0.020","-0.080","0.120","-0.090","0.00%"
"07/06/2022","-0.020","-0.080","0.190","-0.080","0.00%"
"07/05/2022","-0.020","-0.080","0.110","-0.080","0.00%"
"07/04/2022","-0.020","-0.150","0.070","-0.150","-71.43%"
"07/03/2022","-0.070","-0.020","-0.020","-0.150","250.00%"
"07/02/2022","-0.020","-0.020","-0.020","-0.020","-300.00%"
"07/01/2022","0.010","-0.020","0.090","-0.100","-150.00%"
"06/30/2022","-0.020","-0.050","0.120","-0.050","0.00%"
"06/29/2022","-0.020","-0.150","0.170","-0.150","-86.67%"
"06/28/2022","-0.150","-0.050","0.150","-0.150","200.00%"
"06/27/2022","-0.050","-0.020","0.110","-0.060","0.00%"
"06/26/2022","-0.050","0.070","0.070","-0.050","66.67%"
"06/25/2022","-0.030","0.070","0.070","-0.030","-142.86%"
"06/24/2022","0.070","-0.050","0.070","-0.060","133.33%"
"06/23/2022","0.030","-0.060","0.130","-0.060","-57.14%"
"06/22/2022","0.070","-0.080","0.180","-0.080","75.00%"
"06/21/2022","0.040","-0.150","0.130","-0.150","-33.33%"
"06/20/2022","0.060","-0.150","0.150","-0.150","-140.00%"
"06/19/2022","-0.150","-0.150","-0.150","-0.150","0.00%"
"06/18/2022","-0.150","-0.060","-0.060","-0.150","150.00%"
"06/17/2022","-0.060","-0.150","0.110","-0.150","-60.00%"
"06/16/2022","-0.150","-0.270","0.080","-0.350","-48.28%"
"06/15/2022","-0.290","-0.270","-0.140","-0.340","38.10%"
"06/14/2022","-0.210","-0.340","-0.140","-0.380","-38.24%"
"06/13/2022","-0.340","-0.400","-0.300","-0.430","-15.00%"
"06/12/2022","-0.400","-0.380","-0.380","-0.400","0.00%"
"06/11/2022","-0.400","-0.380","-0.380","-0.400","21.21%"
"06/10/2022","-0.330","-0.400","-0.230","-0.450","-26.67%"
"06/09/2022","-0.450","-0.360","-0.230","-0.450","28.57%"
"06/08/2022","-0.350","-0.450","-0.240","-0.480","-25.53%"
"06/07/2022","-0.470","-0.330","-0.260","-0.480","20.51%"
"06/06/2022","-0.390","-0.450","-0.330","-0.450","-13.33%"
"06/05/2022","-0.450","-0.470","-0.450","-0.470","0.00%"
"06/04/2022","-0.450","-0.350","-0.350","-0.450","0.00%"
"06/03/2022","-0.450","-0.470","-0.300","-0.470","0.00%"
"06/02/2022","-0.450","-0.520","-0.270","-0.530","-10.00%"
"06/01/2022","-0.500","-0.520","-0.420","-0.530","8.70%"
"05/31/2022","-0.460","-0.530","-0.370","-0.540","-13.21%"
"05/30/2022","-0.530","-0.440","-0.350","-0.530","0.00%"
"05/29/2022","-0.530","-0.530","-0.530","-0.530","0.00%"
"05/28/2022","-0.530","-0.490","-0.490","-0.530","0.00%"
"05/27/2022","-0.530","-0.600","-0.480","-0.600","-1.85%"
"05/26/2022","-0.540","-0.530","-0.480","-0.540","-10.00%"
"05/25/2022","-0.600","-0.420","-0.410","-0.600","42.86%"
"05/24/2022","-0.420","-0.530","-0.410","-0.600","-20.75%"
"05/23/2022","-0.530","-0.600","-0.470","-0.600","0.00%"
"05/22/2022","-0.530","-0.600","-0.530","-0.600","-11.67%"
"05/21/2022","-0.600","-0.530","-0.530","-0.600","0.00%"
"05/20/2022","-0.600","-0.530","-0.430","-0.600","0.00%"
"05/19/2022","-0.600","-0.530","-0.420","-0.600","0.00%"
"05/18/2022","-0.600","-0.540","-0.400","-0.600","0.00%"
"05/17/2022","-0.600","-0.510","-0.450","-0.600","0.00%"
"05/16/2022","-0.600","-0.540","-0.450","-0.600","0.00%"
"05/15/2022","-0.600","-0.510","-0.510","-0.600","0.00%"
"05/14/2022","-0.600","-0.550","-0.550","-0.600","0.00%"
"05/13/2022","-0.600","-0.510","-0.460","-0.600","0.00%"
"05/12/2022","-0.600","-0.570","-0.460","-0.600","0.00%"
"05/11/2022","-0.600","-0.510","-0.460","-0.600","0.00%"
"05/10/2022","-0.600","-0.510","-0.450","-0.600","5.26%"
"05/09/2022","-0.570","-0.600","-0.510","-0.700","-5.00%"
"05/08/2022","-0.600","-0.570","-0.570","-0.600","5.26%"
"05/07/2022","-0.570","-0.570","-0.570","-0.570","0.00%"
"05/06/2022","-0.570","-0.520","-0.430","-0.600","0.00%"
"05/05/2022","-0.570","-0.530","-0.290","-0.590","-28.75%"
"05/04/2022","-0.800","-0.550","-0.410","-0.800","40.35%"
"05/03/2022","-0.570","-0.550","-0.440","-0.570","0.00%"
"05/02/2022","-0.570","-0.560","-0.420","-0.590","-12.31%"
"05/01/2022","-0.650","-0.580","-0.580","-0.650","0.00%"
"04/30/2022","-0.650","-0.650","-0.650","-0.650","0.00%"
"04/29/2022","-0.650","-0.560","-0.420","-0.650","0.00%"
"04/28/2022","-0.650","-0.560","-0.430","-0.650","0.00%"
"04/27/2022","-0.650","-0.560","-0.450","-0.650","0.00%"
"04/26/2022","-0.650","-0.600","-0.470","-0.650","0.00%"
"04/25/2022","-0.650","-0.580","-0.540","-0.650","-23.53%"
"04/24/2022","-0.850","-0.700","-0.700","-0.850","39.34%"
"04/23/2022","-0.610","-0.610","-0.610","-0.610","10.91%"
"04/22/2022","-0.550","-0.580","-0.540","-0.640","-21.43%"
"04/21/2022","-0.700","-0.580","-0.520","-0.700","25.00%"
"04/20/2022","-0.560","-0.580","-0.490","-0.670","-20.00%"
"04/19/2022","-0.700","-0.640","-0.510","-0.700","0.00%"
"04/18/2022","-0.700","-0.670","-0.570","-0.700","20.69%"
"04/17/2022","-0.580","-0.700","-0.580","-0.700","-17.14%"
"04/16/2022","-0.700","-0.670","-0.670","-0.700","0.00%"
"04/15/2022","-0.700","-0.650","-0.570","-0.700","0.00%"
"04/14/2022","-0.700","-0.580","-0.500","-0.700","0.00%"
"04/13/2022","-0.700","-0.580","-0.490","-0.700","0.00%"
"04/12/2022","-0.700","-0.580","-0.510","-0.700","0.00%"
"04/11/2022","-0.700","-0.660","-0.540","-0.700","7.69%"
"04/10/2022","-0.650","-0.700","-0.650","-0.700","-7.14%"
"04/09/2022","-0.700","-0.650","-0.570","-0.700","0.00%"
"04/08/2022","-0.700","-0.580","-0.510","-0.700","0.00%"
"04/07/2022","-0.700","-0.620","-0.490","-0.700","0.00%"
"04/06/2022","-0.700","-0.620","-0.520","-0.700","0.00%"
"04/05/2022","-0.700","-0.620","-0.490","-0.700","0.00%"
"04/04/2022","-0.700","-0.660","-0.540","-0.700","0.00%"
"04/03/2022","-0.700","-0.630","-0.630","-0.800","0.00%"
"04/02/2022","-0.700","-0.660","-0.660","-0.800","0.00%"
"04/01/2022","-0.700","-0.630","-0.510","-0.700","0.00%"
